Date,P/E,P/B,Div Yield %,Close,EPS
9-Jun-10,20.97,3.56,0.98,5000.3,238.45
8-Jun-10,20.91,3.55,0.99,4987.1,238.503
7-Jun-10,21.11,3.58,0.98,5034,238.465
4-Jun-10,21.5,3.65,0.96,5135.5,238.86
3-Jun-10,21.4,3.63,0.96,5110.5,238.808
2-Jun-10,21.02,3.57,0.98,5019.8,238.811
1-Jun-10,20.81,3.53,0.99,4970.2,238.837
31-May-10,21.3,3.61,0.97,5086.3,238.793
28-May-10,21.22,3.6,0.97,5066.5,238.761
27-May-10,20.88,3.56,0.98,5003.1,239.612
26-May-10,20.52,3.49,1,4917.4,239.639
25-May-10,20.06,3.42,1.03,4806.7,239.616
24-May-10,20.63,3.51,1,4943.9,239.646
21-May-10,20.58,3.5,1,4931.1,239.606
20-May-10,20.65,3.52,1,4947.6,239.593
19-May-10,20.53,3.5,1,4919.6,239.63
18-May-10,21.14,3.6,0.97,5066.2,239.65
17-May-10,21.12,3.6,0.97,5059.9,239.579
14-May-10,21.26,3.62,0.97,5093.5,239.581
13-May-10,21.86,3.68,0.95,5178.9,236.912
12-May-10,21.77,3.66,0.96,5156.6,236.867
11-May-10,21.68,3.65,0.96,5136.1,236.905
10-May-10,21.92,3.69,0.95,5193.6,236.934
7-May-10,21.19,3.57,0.97,5018,236.81
6-May-10,21.5,3.62,0.96,5090.8,236.781
5-May-10,21.64,3.64,0.95,5124.9,236.825
4-May-10,21.74,3.66,0.95,5148.5,236.822
3-May-10,22.06,3.71,0.93,5222.7,236.75
30-Apr-10,22.29,3.75,0.92,5278,236.788
29-Apr-10,22.22,3.74,0.93,5254.1,236.458
28-Apr-10,22.05,3.71,0.94,5215.4,236.526
27-Apr-10,22.45,3.77,0.92,5308.3,236.45
26-Apr-10,23.11,3.78,0.92,5322.4,230.307
23-Apr-10,23.03,3.77,0.92,5304.1,230.313
22-Apr-10,22.88,3.75,0.93,5269.3,230.302
21-Apr-10,22.78,3.73,0.93,5244.9,230.241
20-Apr-10,22.71,3.72,0.93,5230.1,230.299
19-Apr-10,22.58,3.7,0.94,5203.6,230.452
16-Apr-10,22.78,3.74,0.93,5262.6,231.018
15-Apr-10,22.83,3.75,0.93,5273.6,230.994
13-Apr-10,23.04,3.78,0.92,5322.9,231.029
12-Apr-10,23.11,3.79,0.91,5339.7,231.056
9-Apr-10,23.21,3.81,0.91,5361.7,231.008
8-Apr-10,22.96,3.77,0.92,5304.4,231.028
7-Apr-10,22.88,3.79,0.92,5374.6,234.904
6-Apr-10,22.84,3.78,0.92,5366,234.939
5-Apr-10,22.85,3.78,0.92,5368.4,234.941
1-Apr-10,22.52,3.73,0.93,5290.5,234.925
31-Mar-10,22.33,3.7,0.94,5249.1,235.069
30-Mar-10,22.39,3.71,0.94,5262.4,235.033
29-Mar-10,22.56,3.73,0.93,5302.8,235.053
26-Mar-10,22.47,3.72,0.93,5282,235.069
25-Mar-10,22.38,3.7,0.94,5260.4,235.049
23-Mar-10,22.23,3.68,0.94,5225.3,235.056
22-Mar-10,22.15,3.66,0.95,5205.2,234.998
19-Mar-10,22.39,3.71,0.94,5262.8,235.051
18-Mar-10,22.32,3.69,0.94,5245.9,235.031
17-Mar-10,22.26,3.68,0.94,5231.9,235.036
16-Mar-10,22.12,3.66,0.95,5198.1,234.995
15-Mar-10,21.82,3.61,0.96,5128.9,235.055
12-Mar-10,21.86,3.62,0.96,5137,234.995
11-Mar-10,21.84,3.61,0.96,5133.4,235.046
10-Mar-10,21.77,3.6,0.96,5116.2,235.011
9-Mar-10,21.7,3.59,0.97,5101.5,235.092
8-Mar-10,21.8,3.61,0.96,5124,235.046
5-Mar-10,21.63,3.58,0.97,5088.7,235.261
4-Mar-10,21.59,3.57,0.97,5080.2,235.303
3-Mar-10,21.63,3.58,0.97,5088.1,235.233
2-Mar-10,21.33,3.53,0.98,5017,235.209
26-Feb-10,20.92,3.46,1,4922.3,235.292
25-Feb-10,20.79,3.42,1.02,4859.7,233.752
24-Feb-10,20.78,3.42,1.02,4858.6,233.811
23-Feb-10,20.83,3.43,1.01,4870,233.797
22-Feb-10,20.77,3.42,1.02,4856.4,233.818
19-Feb-10,20.72,3.41,1.02,4844.9,233.827
18-Feb-10,20.91,3.44,1.01,4887.7,233.749
17-Feb-10,21.02,3.46,1,4914,233.777
16-Feb-10,20.77,3.42,1.02,4855.7,233.784
15-Feb-10,20.54,3.38,1.03,4801.9,233.783
11-Feb-10,20.65,3.4,1.02,4826.8,233.743
10-Feb-10,20.35,3.35,1.04,4757.2,233.769
9-Feb-10,20.5,3.37,1.03,4792.6,233.785
8-Feb-10,20.36,3.35,1.04,4760.4,233.811
6-Feb-10,20.35,3.35,1.04,4757.2,233.769
5-Feb-10,20.18,3.32,1.05,4718.6,233.826
4-Feb-10,20.84,3.41,1.02,4845.3,232.5
3-Feb-10,21.21,3.47,1,4931.8,232.522
2-Feb-10,20.77,3.4,1.02,4830.1,232.552
1-Feb-10,21.07,3.45,1,4899.7,232.544
29-Jan-10,21,3.43,1.01,4882,232.476
28-Jan-10,21.09,3.42,1.01,4867.2,230.782
27-Jan-10,21.03,3.41,1.01,4853.1,230.77
25-Jan-10,21.7,3.52,0.98,5007.9,230.779
22-Jan-10,22.24,3.54,0.98,5036,226.439
21-Jan-10,22.5,3.58,0.97,5094.1,226.404
20-Jan-10,23.06,3.67,0.94,5221.7,226.44
19-Jan-10,23.35,3.68,0.94,5225.6,223.794
18-Jan-10,23.57,3.71,0.93,5274.8,223.793
15-Jan-10,23.46,3.69,0.94,5252.2,223.879
14-Jan-10,23.5,3.7,0.93,5259.9,223.826
13-Jan-10,23.38,3.68,0.94,5233.9,223.862
12-Jan-10,23.28,3.67,0.94,5210.4,223.814
11-Jan-10,23.45,3.7,0.94,5249.4,223.855
8-Jan-10,23.43,3.69,0.94,5244.7,223.845
7-Jan-10,23.51,3.7,0.93,5263.1,223.866
6-Jan-10,23.59,3.72,0.93,5281.8,223.9
5-Jan-10,23.57,3.71,0.93,5277.9,223.924
4-Jan-10,23.31,3.67,0.94,5232.2,224.462
31-Dec-09,23.17,3.65,0.95,5201,224.471
30-Dec-09,23.03,3.63,0.95,5169.4,224.464
29-Dec-09,23.11,3.64,0.95,5187.9,224.487
24-Dec-09,23.07,3.64,0.95,5178.4,224.465
23-Dec-09,22.91,3.61,0.96,5144.6,224.557
22-Dec-09,22.2,3.5,0.99,4985.8,224.586
21-Dec-09,22.05,3.48,0.99,4952.6,224.608
18-Dec-09,22.21,3.5,0.99,4987.7,224.57
17-Dec-09,22.45,3.57,0.98,5041.7,224.575
16-Dec-09,22.45,3.57,0.98,5042,224.588
15-Dec-09,22.41,3.57,0.98,5033,224.587
14-Dec-09,22.74,3.62,0.97,5105.7,224.525
11-Dec-09,22.79,3.63,0.96,5117.3,224.541
10-Dec-09,22.86,3.64,0.96,5134.6,224.611
9-Dec-09,22.76,3.62,0.97,5112,224.605
8-Dec-09,22.92,3.65,0.96,5147.9,224.603
7-Dec-09,22.52,3.59,0.98,5066.7,224.987
4-Dec-09,22.71,3.62,0.97,5108.9,224.963
3-Dec-09,22.81,3.63,0.96,5131.7,224.976
2-Dec-09,22.77,3.63,0.97,5123.2,224.998
1-Dec-09,22.77,3.62,0.97,5122,224.945
30-Nov-09,22.37,3.56,0.98,5032.7,224.975
27-Nov-09,21.97,3.5,1,4941.7,224.929
26-Nov-09,22.25,3.54,0.99,5005.5,224.966
25-Nov-09,22.71,3.61,0.97,5108.1,224.927
24-Nov-09,22.63,3.6,0.97,5090.5,224.945
23-Nov-09,22.69,3.61,0.97,5103.5,224.923
20-Nov-09,22.46,3.58,0.98,5052.4,224.951
19-Nov-09,22.18,3.53,0.99,4989,224.932
18-Nov-09,22.47,3.58,0.98,5054.7,224.953
17-Nov-09,22.5,3.58,0.98,5062.2,224.987
16-Nov-09,22.48,3.58,0.98,5058,225
13-Nov-09,22.22,3.54,0.99,4998.9,224.973
12-Nov-09,22.02,3.5,1,4952.6,224.914
11-Nov-09,22.24,3.78,0.98,5003.9,224.996
10-Nov-09,21.43,3.65,1.02,4881.7,227.797
9-Nov-09,21.5,3.67,1.02,4898.4,227.833
6-Nov-09,21.05,3.59,1.04,4796.1,227.843
5-Nov-09,20.68,3.57,1.05,4765.5,230.44
4-Nov-09,20.45,3.53,1.06,4710.8,230.357
3-Nov-09,19.81,3.42,1.1,4563.9,230.384
30-Oct-09,20.45,3.53,1.06,4711.7,230.401
29-Oct-09,21,3.56,1.05,4750.5,226.214
28-Oct-09,21.33,3.61,1.04,4826.1,226.259
27-Oct-09,21.42,3.63,1.03,4846.7,226.27
26-Oct-09,21.96,3.72,1.01,4970.9,226.362
23-Oct-09,22.19,3.74,1,4997,225.192
22-Oct-09,22.44,3.73,1,4988.6,222.308
21-Oct-09,22.71,3.75,1,5063.6,222.968
20-Oct-09,22.94,3.79,0.99,5114.4,222.947
17-Oct-09,23.08,3.81,0.98,5141.8,222.782
16-Oct-09,23.08,3.81,0.98,5142.1,222.795
15-Oct-09,22.93,3.79,0.99,5108.8,222.8
14-Oct-09,22.97,3.79,0.99,5118.2,222.821
12-Oct-09,22.8,3.75,1,5054.2,221.675
9-Oct-09,22.31,3.67,1.02,4945.2,221.658
8-Oct-09,22.58,3.71,1.01,5002.2,221.532
7-Oct-09,22.48,3.69,1.02,4985.7,221.784
6-Oct-09,22.67,3.72,1.01,5027.4,221.764
5-Oct-09,22.53,3.7,1.01,5003.2,222.068
1-Oct-09,22.89,3.76,1,5083.4,222.08
30-Sep-09,22.9,3.76,1,5083.9,222.004
29-Sep-09,22.55,3.7,1.01,5006.8,222.031
25-Sep-09,22.33,3.67,1.02,4958.9,222.073
24-Sep-09,22.46,3.69,1.02,4986.5,222.017
23-Sep-09,22.38,3.68,1.02,4969.9,222.069
22-Sep-09,22.61,3.95,1.01,5020.2,222.034
18-Sep-09,22.41,3.91,1.02,4976,222.044
17-Sep-09,22.36,3.9,1.02,4965.5,222.071
16-Sep-09,22.33,3.9,1.03,4958.4,222.051
15-Sep-09,22.03,3.85,1.04,4892.1,222.065
14-Sep-09,21.66,3.78,1.06,4808.6,222.004
11-Sep-09,21.7,3.79,1.06,4829.5,222.558
10-Sep-09,21.66,3.78,1.06,4819.4,222.502
9-Sep-09,21.63,3.78,1.06,4814.2,222.571
8-Sep-09,21.59,3.77,1.06,4805.2,222.566
7-Sep-09,21.49,3.75,1.07,4782.9,222.564
4-Sep-09,21.02,3.67,1.09,4680.4,222.664
3-Sep-09,20.63,3.6,1.11,4593.5,222.661
2-Sep-09,20.7,3.61,1.11,4608.3,222.623
1-Sep-09,20.78,3.63,1.1,4625.3,222.584
31-Aug-09,20.94,3.66,1.09,4662.1,222.641
28-Aug-09,21.26,3.71,1.08,4732.3,222.592
27-Aug-09,21.01,3.67,1.09,4688.2,223.141
26-Aug-09,20.97,3.66,1.09,4680.8,223.214
25-Aug-09,20.88,3.64,1.1,4659.3,223.147
24-Aug-09,20.82,3.63,1.1,4642.8,222.997
21-Aug-09,20.31,3.54,1.13,4528.8,222.984
20-Aug-09,19.98,3.48,1.15,4453.4,222.893
19-Aug-09,19.71,3.44,1.16,4394.1,222.938
18-Aug-09,20,3.49,1.15,4458.9,222.945
17-Aug-09,19.68,3.43,1.17,4387.9,222.962
14-Aug-09,20.54,3.58,1.12,4580,222.98
13-Aug-09,20.66,3.71,1.11,4605,222.894
12-Aug-09,19.99,3.59,1.15,4457.5,222.986
11-Aug-09,20.06,3.6,1.15,4471.3,222.896
10-Aug-09,19.9,3.57,1.15,4437.6,222.995
7-Aug-09,20.1,3.61,1.14,4481.4,222.955
6-Aug-09,20.56,3.69,1.12,4585.5,223.03
5-Aug-09,21.05,3.78,1.09,4694.1,222.998
4-Aug-09,20.99,3.77,1.09,4680.5,222.987
3-Aug-09,21.09,3.79,1.09,4711.4,223.395
31-Jul-09,20.68,3.73,1.11,4636.4,224.197
30-Jul-09,20.31,3.68,1.12,4571.4,225.081
29-Jul-09,20.08,3.63,1.14,4513.5,224.776
28-Jul-09,20.3,3.67,1.12,4564.1,224.833
27-Jul-09,20.59,3.68,1.12,4572.3,222.064
24-Jul-09,20.6,3.67,1.12,4568.5,221.772
23-Jul-09,20.27,3.64,1.13,4523.7,223.172
22-Jul-09,19.89,3.54,1.17,4398.9,221.161
21-Jul-09,20.29,3.59,1.15,4469.1,220.261
20-Jul-09,20.44,3.62,1.14,4502.2,220.264
17-Jul-09,19.87,3.52,1.17,4374.9,220.176
16-Jul-09,19.21,3.4,1.21,4231.4,220.271
15-Jul-09,19.58,3.4,1.21,4233.5,216.216
14-Jul-09,19.02,3.33,1.23,4111.4,216.162
13-Jul-09,18.42,3.22,1.28,3974,215.744
10-Jul-09,18.58,3.24,1.27,4003.9,215.495
9-Jul-09,18.99,3.3,1.25,4080.9,214.897
8-Jul-09,18.98,3.3,1.25,4078.9,214.905
7-Jul-09,19.55,3.4,1.21,4202.1,214.941
6-Jul-09,19.38,3.37,1.22,4165.7,214.948
3-Jul-09,20.58,3.67,1.13,4424.2,214.976
2-Jul-09,20.23,3.61,1.15,4348.8,214.968
1-Jul-09,20.2,3.6,1.15,4340.9,214.896
30-Jun-09,19.97,3.56,1.16,4291.1,214.877
29-Jun-09,20.25,3.64,1.13,4390.9,216.835
26-Jun-09,20.08,3.63,1.14,4375.5,217.903
25-Jun-09,19.07,3.46,1.3,4241.8,222.433
24-Jun-09,19.22,3.51,1.28,4292.9,223.356
23-Jun-09,19.01,3.47,1.29,4247,223.409
22-Jun-09,18.96,3.46,1.3,4235.2,223.376
19-Jun-09,19.31,3.52,1.27,4313.6,223.387
18-Jun-09,19.03,3.47,1.29,4251.4,223.405
17-Jun-09,19.5,3.56,1.26,4356.1,223.39
16-Jun-09,20.63,3.67,1.21,4517.8,218.992
15-Jun-09,20.47,3.64,1.22,4484,219.052
12-Jun-09,20.91,3.72,1.19,4583.4,219.197
11-Jun-09,21.16,3.78,1.19,4637.7,219.173
10-Jun-09,21.24,3.8,1.18,4655.2,219.171
9-Jun-09,20.77,3.71,1.21,4550.9,219.109
8-Jun-09,20.21,3.61,1.24,4429.9,219.193
5-Jun-09,20.93,3.74,1.2,4586.9,219.154
4-Jun-09,20.87,3.73,1.2,4572.6,219.099
3-Jun-09,20.62,3.69,1.21,4530.7,219.724
2-Jun-09,20.6,3.69,1.22,4525.2,219.67
1-Jun-09,20.62,3.69,1.21,4529.9,219.685
29-May-09,20.82,3.63,1.24,4448.9,213.684
28-May-09,20.32,3.54,1.27,4337.1,213.44
27-May-09,20,3.49,1.29,4276,213.8
26-May-09,19.29,3.36,1.34,4116.7,213.411
25-May-09,19.85,3.5,1.31,4237.5,213.476
22-May-09,19.87,3.5,1.31,4238.5,213.312
21-May-09,19.85,3.48,1.32,4210.9,212.136
20-May-09,20.18,3.53,1.3,4270.3,211.611
19-May-09,20.39,3.57,1.29,4318.4,211.79
18-May-09,20.41,3.57,1.29,4323.1,211.813
15-May-09,17.34,3.03,1.51,3671.6,211.742
14-May-09,16.97,2.97,1.55,3593.4,211.75
13-May-09,17.17,3,1.53,3635.2,211.718
12-May-09,17.38,3.04,1.51,3681.1,211.801
11-May-09,16.78,2.93,1.56,3554.6,211.836
8-May-09,17.21,2.99,1.54,3620.7,210.383
7-May-09,17.51,3.04,1.51,3683.9,210.388
6-May-09,17.23,2.99,1.53,3625,210.389
5-May-09,17.4,3.02,1.52,3661.9,210.454
4-May-09,17.37,3.02,1.52,3654,210.363
29-Apr-09,16.53,2.87,1.6,3473.9,210.157
28-Apr-09,16.02,2.78,1.65,3362.3,209.881
27-Apr-09,16.53,2.87,1.6,3470,209.921
24-Apr-09,16.43,2.87,1.6,3480.7,211.85
23-Apr-09,16.12,2.82,1.63,3423.7,212.388
22-Apr-09,15.69,2.75,1.67,3330.3,212.256
21-Apr-09,15.86,2.78,1.65,3365.3,212.188
20-Apr-09,15.94,2.79,1.66,3377.1,211.863
17-Apr-09,15.97,2.8,1.65,3384.4,211.922
16-Apr-09,15.9,2.79,1.66,3369.5,211.918
15-Apr-09,16.45,2.88,1.61,3484.1,211.799
13-Apr-09,16.01,2.8,1.65,3382.6,211.28
9-Apr-09,15.82,2.77,1.67,3342,211.252
8-Apr-09,15.82,2.77,1.67,3342.9,211.308
6-Apr-09,15.42,2.69,1.72,3256.6,211.193
2-Apr-09,15.2,2.66,1.74,3211,211.25
1-Apr-09,14.49,2.53,1.83,3060.3,211.201
31-Mar-09,14.29,2.5,1.85,3020.9,211.4
30-Mar-09,14.08,2.46,1.88,2978.1,211.513
27-Mar-09,14.7,2.57,1.8,3108.6,211.469
26-Mar-09,14.64,2.56,1.82,3082.2,210.533
25-Mar-09,14.17,2.48,1.88,2984.3,210.607
24-Mar-09,13.96,2.44,1.91,2938.7,210.509
23-Mar-09,13.96,2.44,1.9,2939.9,210.595
20-Mar-09,13.33,2.33,2,2807,210.578
19-Mar-09,13.33,2.33,2,2807.1,210.585
18-Mar-09,13.27,2.32,2,2794.7,210.603
17-Mar-09,13.09,2.29,2.03,2757.4,210.649
16-Mar-09,13.18,2.3,2.02,2777.2,210.713
13-Mar-09,12.91,2.26,2.06,2719.2,210.627
12-Mar-09,12.42,2.17,2.14,2617.4,210.741
9-Mar-09,12.21,2.14,2.18,2573.1,210.737
6-Mar-09,12.44,2.17,2.14,2620.1,210.619
5-Mar-09,12.23,2.14,2.17,2576.7,210.687
4-Mar-09,12.56,2.19,2.12,2645.2,210.605
3-Mar-09,12.45,2.18,2.14,2622.4,210.635
2-Mar-09,12.7,2.22,2.09,2674.6,210.598
27-Feb-09,13.12,2.29,2.03,2763.6,210.64
26-Feb-09,13.22,2.31,2.01,2785.6,210.711
25-Feb-09,13.11,2.29,2.03,2762.5,210.717
24-Feb-09,12.98,2.27,2.05,2733.9,210.624
20-Feb-09,12.99,2.27,2.05,2736.4,210.654
19-Feb-09,13.24,2.31,2.01,2789.3,210.672
18-Feb-09,13.18,2.3,2.02,2776.1,210.63
17-Feb-09,13.15,2.3,2.02,2770.5,210.684
16-Feb-09,13.52,2.36,1.97,2848.5,210.688
13-Feb-09,14,2.45,1.9,2948.3,210.593
12-Feb-09,13.73,2.41,1.94,2893,210.706
11-Feb-09,13.89,2.43,1.91,2925.7,210.634
10-Feb-09,13.93,2.44,1.91,2934.5,210.66
9-Feb-09,13.86,2.43,1.92,2919.9,210.671
6-Feb-09,13.49,2.36,1.97,2843.1,210.756
5-Feb-09,13.19,2.31,2.02,2780,210.766
4-Feb-09,13.29,2.33,2,2803,210.91
3-Feb-09,13.2,2.31,2.01,2783.9,210.902
2-Feb-09,13.12,2.3,2.02,2766.6,210.869
30-Jan-09,13.4,2.39,1.95,2874.8,214.537
29-Jan-09,13.17,2.35,1.98,2823.9,214.419
28-Jan-09,13.1,2.37,1.97,2849.5,217.519
27-Jan-09,12.67,2.3,2.02,2771.3,218.729
23-Jan-09,12.27,2.23,2.09,2678.5,218.297
22-Jan-09,11.96,2.26,2.06,2713.8,226.906
21-Jan-09,11.97,2.25,2.07,2706.1,226.074
20-Jan-09,12.36,2.33,2,2796.6,226.262
19-Jan-09,12.58,2.37,1.97,2846.2,226.248
16-Jan-09,12.51,2.35,1.98,2828.4,226.091
15-Jan-09,12.1,2.28,2.05,2736.7,226.174
14-Jan-09,12.56,2.36,1.98,2835.3,225.74
13-Jan-09,12.16,2.28,2.04,2744.9,225.732
12-Jan-09,12.32,2.31,2.02,2773.1,225.089
9-Jan-09,12.59,2.37,1.97,2873,228.197
7-Jan-09,12.8,2.41,1.93,2920.4,228.156
6-Jan-09,13.64,2.57,1.82,3112.8,228.211
5-Jan-09,13.68,2.58,1.81,3121.4,228.173
2-Jan-09,13.36,2.51,1.85,3046.7,228.046
1-Jan-09,13.3,2.5,1.86,3033.4,228.075
31-Dec-08,12.97,2.44,1.91,2959.1,228.15
30-Dec-08,13.06,2.46,1.9,2979.5,228.139
29-Dec-08,12.81,2.41,1.93,2922.2,228.119
26-Dec-08,12.52,2.36,1.98,2857.2,228.211
24-Dec-08,12.79,2.41,1.94,2916.8,228.053
23-Dec-08,13.01,2.45,1.9,2968.6,228.178
22-Dec-08,13.32,2.51,1.86,3039.3,228.176
19-Dec-08,13.49,2.54,1.84,3077.5,228.132
18-Dec-08,13.42,2.53,1.85,3060.7,228.07
17-Dec-08,12.95,2.44,1.91,2954.3,228.131
16-Dec-08,13.33,2.51,1.86,3041.7,228.185
15-Dec-08,13.07,2.46,1.9,2981.2,228.095
12-Dec-08,12.81,2.41,1.93,2921.3,228.048
11-Dec-08,12.8,2.41,1.94,2920.1,228.133
10-Dec-08,12.84,2.42,1.93,2928.2,228.053
8-Dec-08,12.2,2.3,2.03,2784,228.197
5-Dec-08,11.9,2.24,2.08,2714.4,228.101
4-Dec-08,12.22,2.34,2.03,2788,228.151
3-Dec-08,11.64,2.23,2.13,2656.4,228.213
2-Dec-08,11.65,2.23,2.13,2657.8,228.137
1-Dec-08,11.76,2.25,2.11,2682.9,228.138
28-Nov-08,12.08,2.32,2.05,2755.1,228.071
26-Nov-08,12.06,2.31,2.05,2752.2,228.209
25-Nov-08,11.63,2.23,2.13,2654,228.203
24-Nov-08,11.86,2.28,2.09,2708.2,228.347
21-Nov-08,11.8,2.26,2.1,2693.4,228.254
20-Nov-08,11.18,2.15,2.21,2553.1,228.363
19-Nov-08,11.54,2.21,2.14,2635,228.336
18-Nov-08,11.75,2.25,2.11,2683.1,228.349
17-Nov-08,12.26,2.35,2.01,2799.5,228.344
14-Nov-08,12.31,2.36,2.01,2810.3,228.294
12-Nov-08,12.48,2.39,1.98,2848.4,228.237
11-Nov-08,12.87,2.47,1.92,2938.6,228.329
10-Nov-08,13.78,2.64,1.79,3148.2,228.462
7-Nov-08,13.02,2.5,1.9,2973,228.341
6-Nov-08,12.66,2.43,1.95,2892.6,228.483
5-Nov-08,13.11,2.51,1.88,2994.9,228.444
4-Nov-08,13.76,2.64,1.8,3142.1,228.35
3-Nov-08,13.33,2.56,1.85,3043.8,228.342
31-Oct-08,12.57,2.42,1.96,2885.6,229.562
29-Oct-08,11.42,2.26,2.09,2697,236.165
28-Oct-08,11.36,2.25,2.1,2684.6,236.32
27-Oct-08,10.68,2.12,2.24,2524.2,236.348
24-Oct-08,10.99,2.17,2.18,2584,235.123
23-Oct-08,12.66,2.47,1.92,2943.1,232.472
22-Oct-08,13.18,2.57,1.84,3065.1,232.557
21-Oct-08,13.92,2.72,1.74,3234.9,232.392
20-Oct-08,13.47,2.62,1.81,3122.8,231.834
17-Oct-08,13.15,2.56,1.85,3074.3,233.787
16-Oct-08,14.01,2.72,1.74,3269.3,233.355
15-Oct-08,14.31,2.78,1.7,3338.4,233.291
14-Oct-08,15.09,2.93,1.62,3518.6,233.174
13-Oct-08,14.97,2.91,1.63,3490.7,233.18
10-Oct-08,14.07,2.73,1.73,3279.9,233.113
8-Oct-08,15.1,2.93,1.62,3513.6,232.689
7-Oct-08,15.5,3,1.58,3606.6,232.684
6-Oct-08,15.48,3,1.58,3602.3,232.707
3-Oct-08,16.41,3.18,1.49,3818.3,232.681
1-Oct-08,16.98,3.29,1.44,3950.7,232.668
30-Sep-08,16.85,3.26,1.45,3921.2,232.712
29-Sep-08,16.54,3.21,1.48,3850,232.769
26-Sep-08,17.12,3.32,1.43,3985.2,232.78
25-Sep-08,17.66,3.42,1.38,4110.5,232.758
24-Sep-08,17.88,3.46,1.37,4161.2,232.729
23-Sep-08,17.73,3.44,1.38,4126.9,232.764
22-Sep-08,18.15,3.52,1.35,4223,232.672
19-Sep-08,18.24,3.53,1.34,4245.2,232.741
18-Sep-08,17.35,3.36,1.41,4038.1,232.744
17-Sep-08,17.22,3.6,1.38,4008.2,232.764
16-Sep-08,17.51,3.66,1.35,4074.9,232.718
15-Sep-08,17.5,3.65,1.36,4072.9,232.737
12-Sep-08,18.14,3.79,1.31,4228.4,233.098
11-Sep-08,18.41,3.84,1.29,4290.3,233.042
10-Sep-08,18.88,3.94,1.26,4400.2,233.061
9-Sep-08,18.9,3.93,1.25,4468.7,236.439
8-Sep-08,18.94,3.94,1.25,4482.3,236.658
5-Sep-08,18.39,3.83,1.29,4352.3,236.667
4-Sep-08,18.8,3.91,1.26,4447.7,236.58
2-Sep-08,19.03,3.96,1.24,4504,236.679
1-Sep-08,18.38,3.82,1.29,4348.6,236.594
29-Aug-08,18.43,3.83,1.29,4360,236.571
28-Aug-08,17.81,3.7,1.33,4214,236.609
27-Aug-08,18.1,3.77,1.31,4292.1,237.133
26-Aug-08,18.3,3.8,1.3,4337.5,237.022
25-Aug-08,18.29,3.8,1.3,4335.3,237.031
22-Aug-08,18.25,3.8,1.3,4327.4,237.118
21-Aug-08,18.07,3.94,1.29,4283.8,237.067
20-Aug-08,18.63,4.06,1.25,4415.7,237.021
19-Aug-08,18.43,4.02,1.27,4368.2,237.016
18-Aug-08,18.53,4.04,1.26,4393,237.075
14-Aug-08,18.69,4.08,1.25,4430.7,237.063
13-Aug-08,19.1,4.17,1.22,4529,237.12
12-Aug-08,19.2,4.19,1.22,4552.2,237.094
11-Aug-08,19.49,4.25,1.2,4620.4,237.065
8-Aug-08,19.1,4.17,1.22,4529.5,237.147
7-Aug-08,19.08,4.16,1.22,4523.8,237.096
6-Aug-08,19.05,4.16,1.23,4517.5,237.139
5-Aug-08,18.99,4.14,1.23,4502.8,237.114
4-Aug-08,18.54,4.04,1.26,4395.3,237.071
1-Aug-08,18.56,4.06,1.25,4413.5,237.796
31-Jul-08,18.22,3.99,1.28,4332.9,237.81
30-Jul-08,18.08,3.97,1.28,4313.5,238.579
29-Jul-08,17.49,3.85,1.32,4189.8,239.554
28-Jul-08,18.2,3.99,1.28,4332.1,238.027
25-Jul-08,18.19,3.97,1.28,4311.8,237.042
24-Jul-08,18.79,4.08,1.25,4433.5,235.95
23-Jul-08,19.06,4.12,1.24,4476.8,234.879
22-Jul-08,18.06,4.01,1.3,4240.1,234.779
21-Jul-08,17.72,3.94,1.32,4159.5,234.735
18-Jul-08,17.49,3.87,1.34,4092.2,233.974
17-Jul-08,16.87,3.74,1.39,3947.2,233.977
16-Jul-08,16.33,3.61,1.44,3816.7,233.723
15-Jul-08,16.53,3.66,1.42,3861.1,233.581
14-Jul-08,17.3,3.82,1.36,4039.7,233.509
11-Jul-08,17.34,3.83,1.36,4049,233.506
10-Jul-08,17.85,3.94,1.32,4162.2,233.176
9-Jul-08,17.83,3.94,1.32,4157.1,233.152
8-Jul-08,17.11,3.78,1.38,3988.5,233.109
7-Jul-08,17.28,3.82,1.37,4030,233.218
4-Jul-08,17.22,3.8,1.37,4016,233.217
3-Jul-08,16.79,3.89,1.39,3925.7,233.812
2-Jul-08,17.5,4.05,1.33,4093.3,233.903
1-Jul-08,16.66,3.86,1.4,3896.7,233.896
30-Jun-08,17.28,4,1.35,4040.5,233.825
27-Jun-08,17.67,4.09,1.31,4136.6,234.103
26-Jun-08,18.45,4.27,1.26,4315.8,233.919
25-Jun-08,18.18,4.21,1.28,4252.6,233.916
24-Jun-08,17.91,4.15,1.3,4191.1,234.009
23-Jun-08,18.25,4.22,1.27,4266.4,233.775
20-Jun-08,18.59,4.3,1.25,4347.5,233.862
19-Jun-08,19.26,4.46,1.21,4504.2,233.863
18-Jun-08,19.6,4.53,1.19,4582.4,233.796
17-Jun-08,19.89,4.6,1.17,4653,233.937
16-Jun-08,19.46,4.53,1.19,4572.5,234.969
13-Jun-08,19.23,4.47,1.2,4517.1,234.899
12-Jun-08,19.32,4.49,1.2,4539.3,234.953
11-Jun-08,19.25,4.48,1.2,4523.6,234.992
10-Jun-08,18.94,4.4,1.22,4449.8,234.942
9-Jun-08,19.16,4.63,1.18,4500.9,234.911
